   0.0000000e+00   0.0000000e+00   2.1868847e-05   2.6902797e-05   2.4262499e-05   1.9535102e-05   1.9050720e-05   1.6128919e-05   1.0920425e-05   7.2036751e-06   5.4582147e-06   4.0257219e-06   2.9261200e-06   2.5384704e-06   1.7857221e-06   1.5248839e-06   9.7377279e-07   4.5874305e-07   4.9354929e-07   2.1713650e-07   8.9931703e-08   3.1056036e-08  -6.9990844e-09
   0.0000000e+00   0.0000000e+00   2.1743437e-05   2.6729684e-05   2.4368001e-05   1.9638674e-05   1.9137255e-05   1.5867285e-05   1.1129438e-05   7.1044951e-06   5.3421800e-06   3.9569900e-06   3.1160289e-06   2.5500644e-06   1.9090805e-06   1.0975256e-06   1.3499215e-06   4.1437062e-07   6.5324315e-07   1.3188307e-07   1.3607840e-07   1.3700472e-07   2.5625473e-08
   0.0000000e+00   0.0000000e+00   2.1732500e-05   2.6919295e-05   2.4121699e-05   1.9616667e-05   1.9199422e-05   1.5863927e-05   1.0746767e-05   7.6162592e-06   5.2550768e-06   3.9335932e-06   3.1037594e-06   2.3435264e-06   2.0560194e-06   1.3606273e-06   9.1308499e-07   5.6793294e-07   6.3993878e-07   2.5887431e-07   3.3065979e-07  -1.9620838e-08  -2.1398852e-08
   0.0000000e+00   0.0000000e+00   2.1997177e-05   2.6650991e-05   2.4434490e-05   1.9541936e-05   1.9153473e-05   1.6112495e-05   1.0694253e-05   7.2036064e-06   5.2643818e-06   4.1444569e-06   3.2202215e-06   2.3910798e-06   2.0607529e-06   1.2168937e-06   1.0422931e-06   6.7911964e-07   6.7735220e-07   1.0299296e-07   2.9559479e-07   2.1983254e-07   2.7709152e-08
   0.0000000e+00   0.0000000e+00   2.1871610e-05   2.6821954e-05   2.4305964e-05   1.9527426e-05   1.9149131e-05   1.6151847e-05   1.0883353e-05   7.2608213e-06   5.2890637e-06   3.9327342e-06   3.1318802e-06   2.3937935e-06   2.0699124e-06   1.4889584e-06   8.9731589e-07   6.4469657e-07   5.9306188e-07   4.8092596e-07   2.9759067e-07  -1.7998440e-08   5.5476121e-08
   0.0000000e+00   0.0000000e+00   2.1809867e-05   2.6766809e-05   2.4354915e-05   1.9650905e-05   1.9034545e-05   1.5800821e-05   1.0975829e-05   7.1638287e-06   5.4001771e-06   4.0449677e-06   3.2530527e-06   2.5789827e-06   1.6545268e-06   1.4934026e-06   1.1360795e-06   5.8403168e-07   6.0206247e-07   3.7246471e-07   3.1821662e-07   1.5348277e-07   2.4841455e-07
   0.0000000e+00   0.0000000e+00   2.1700771e-05   2.6888802e-05   2.4322340e-05   1.9610547e-05   1.9457717e-05   1.5977846e-05   1.0819654e-05   7.3199517e-06   5.0303565e-06   3.9683255e-06   3.0577553e-06   2.6893888e-06   1.9238516e-06   1.5427088e-06   8.2916324e-07   8.2351181e-07   4.0267588e-07   6.1181458e-07   3.1018928e-07   3.0121122e-08   1.5085870e-07
   0.0000000e+00   0.0000000e+00   2.1889919e-05   2.6690639e-05   2.4320425e-05   1.9550347e-05   1.9087183e-05   1.6210399e-05   1.0710020e-05   7.2928292e-06   5.3394037e-06   4.0266527e-06   3.0919691e-06   2.4015274e-06   1.9846209e-06   1.4268387e-06   9.4423160e-07   8.9858105e-07   3.9906303e-07   3.9238179e-07   3.8458313e-07   7.8363499e-08  -3.3002244e-08
   0.0000000e+00   0.0000000e+00   2.1900862e-05   2.6767295e-05   2.4198165e-05   1.9845596e-05   1.8982975e-05   1.6091586e-05   1.0873378e-05   7.1631275e-06   5.1253555e-06   3.8987432e-06   2.9554124e-06   2.6228247e-06   2.0135235e-06   1.3649986e-06   8.5606194e-07   8.4704436e-07   5.7959505e-07   2.0856518e-07   2.9635720e-07   2.9830982e-08   1.6358520e-07
   0.0000000e+00   0.0000000e+00   2.1825816e-05   2.6867501e-05   2.4296101e-05   1.9484592e-05   1.9390260e-05   1.5893787e-05   1.0918927e-05   7.3895831e-06   5.1890411e-06   3.7832599e-06   3.2182631e-06   2.1920121e-06   1.9417253e-06   1.5104051e-06   1.0460110e-06   6.5271820e-07   5.2213602e-07   4.8920731e-07   2.2155498e-07  -6.3492848e-08  -5.2433446e-08
   0.0000000e+00   0.0000000e+00   2.1683534e-05   2.6682255e-05   2.4454488e-05   1.9525538e-05   1.9124889e-05   1.6038597e-05   1.0913469e-05   6.9218568e-06   5.4101542e-06   3.9284678e-06   2.8571269e-06   2.5129325e-06   1.8398437e-06   1.2995051e-06   1.2205609e-06   6.8739837e-07   6.7793644e-07   4.2797495e-07   2.1914305e-07   2.5239845e-07  -5.0589250e-08
   0.0000000e+00   0.0000000e+00   2.1858312e-05   2.6732154e-05   2.4370695e-05   1.9437934e-05   1.9289360e-05   1.6144229e-05   1.0698180e-05   7.5002217e-06   5.0900608e-06   3.9170432e-06   2.9039425e-06   2.4805656e-06   1.9237675e-06   1.2519887e-06   1.0778036e-06   7.8092461e-07   8.4249132e-07   3.8288417e-07   3.5430168e-07   2.6613165e-07   8.6622507e-08
   0.0000000e+00   0.0000000e+00   2.1922748e-05   2.6748005e-05   2.4187048e-05   1.9712523e-05   1.8900366e-05   1.6014830e-05   1.0748377e-05   7.3815627e-06   5.1811217e-06   4.0441123e-06   3.1972324e-06   2.2882100e-06   1.8472092e-06   1.3793317e-06   1.0722455e-06   7.7112571e-07   5.4307264e-07   5.6884983e-07   3.1239665e-07   3.1284813e-07  -3.0034673e-08
   0.0000000e+00   0.0000000e+00   2.1731114e-05   2.7056643e-05   2.4123083e-05   1.9729268e-05   1.9219768e-05   1.5884929e-05   1.0818701e-05   7.2699372e-06   5.1190714e-06   3.8183407e-06   3.1887857e-06   2.5220984e-06   1.9289469e-06   1.4499537e-06   8.4882845e-07   8.3948919e-07   6.7247640e-07   4.4297920e-07   2.9655951e-07   2.9425954e-07   9.0277943e-08
   0.0000000e+00   0.0000000e+00   2.1662458e-05   2.6669495e-05   2.4446625e-05   1.9497849e-05   1.9096708e-05   1.5867654e-05   1.0854797e-05   7.1228624e-06   5.5670935e-06   3.8979647e-06   2.9893376e-06   2.5082254e-06   1.9535837e-06   1.3871507e-06   1.0035818e-06   8.6402963e-07   4.4769712e-07   5.1987632e-07   2.3183711e-07   3.0957909e-07   2.1127713e-07
   0.0000000e+00   0.0000000e+00   2.2051430e-05   2.6638672e-05   2.4441724e-05   1.9443687e-05   1.9096136e-05   1.6066968e-05   1.0834762e-05   6.8484178e-06   5.3192471e-06   3.8938142e-06   3.0485312e-06   2.5657630e-06   1.8224807e-06   1.6587899e-06   1.0191760e-06   6.5008703e-07   4.8754549e-07   6.1982672e-07   4.2586106e-07  -2.9919821e-08   8.8447102e-08
   0.0000000e+00   0.0000000e+00   2.1810667e-05   2.6955755e-05   2.4219928e-05   1.9711260e-05   1.9008052e-05   1.5798656e-05   1.0732017e-05   7.4436816e-06   5.0184972e-06   4.0933510e-06   3.0868111e-06   2.4204917e-06   1.9831134e-06   1.3484404e-06   1.1414659e-06   9.4722139e-07   6.7227592e-07   4.9080080e-07  -1.2781395e-08   4.8573958e-07   1.1958102e-07
   0.0000000e+00   0.0000000e+00   2.1791018e-05   2.6906608e-05   2.4302766e-05   1.9539855e-05   1.9151314e-05   1.5886526e-05   1.0554601e-05   7.4114246e-06   5.1863926e-06   3.7695759e-06   2.9382377e-06   2.5894858e-06   2.0684749e-06   1.3867966e-06   1.0814136e-06   7.2028774e-07   9.0101736e-07   4.7122967e-07   3.0815741e-07   1.8056204e-07   1.6170834e-08
   0.0000000e+00   0.0000000e+00   2.1789585e-05   2.6896896e-05   2.4297675e-05   1.9513634e-05   1.9267913e-05   1.5834823e-05   1.0662885e-05   6.8505501e-06   5.3680933e-06   3.9507458e-06   3.2148239e-06   2.3404011e-06   1.9059962e-06   1.2594476e-06   1.2321476e-06   9.6932445e-07   6.6683532e-07   4.9390252e-07   3.0738678e-07   4.4085644e-07  -7.4559438e-08
   0.0000000e+00   0.0000000e+00   2.2091444e-05   2.6549393e-05   2.4552126e-05   1.9543706e-05   1.8954908e-05   1.5861884e-05   1.0984542e-05   6.9800240e-06   5.2652063e-06   3.7496193e-06   2.8637990e-06   2.5890240e-06   1.9064308e-06   1.4679204e-06   1.0296000e-06   6.9552982e-07   7.9248576e-07   7.2917351e-07   2.9879459e-07   3.6861130e-07  -5.9620248e-08
   0.0000000e+00   0.0000000e+00   2.1804219e-05   2.7068096e-05   2.4184579e-05   1.9719839e-05   1.9062702e-05   1.5823698e-05   1.0655016e-05   7.0991496e-06   5.1169191e-06   3.9025772e-06   3.2761245e-06   2.3574619e-06   1.8198759e-06   1.3316866e-06   9.8887892e-07   8.2068823e-07   7.0588806e-07   6.3934999e-07   3.6419519e-07   4.1612876e-07   2.8992812e-07
   0.0000000e+00   0.0000000e+00   2.1656368e-05   2.6980646e-05   2.4299119e-05   1.9624054e-05   1.9171675e-05   1.6057578e-05   1.0581223e-05   7.2150438e-06   5.0440281e-06   3.9681063e-06   2.9339365e-06   2.4742776e-06   1.9769802e-06   1.3999279e-06   9.9081967e-07   7.9940884e-07   4.2968702e-07   6.9640566e-07   6.4904390e-07   1.3063854e-07   1.0792309e-07
   0.0000000e+00   0.0000000e+00   2.2008289e-05   2.6689582e-05   2.4408726e-05   1.9567289e-05   1.9100497e-05   1.5857284e-05   1.0669397e-05   7.3919132e-06   5.0611484e-06   4.0049736e-06   2.9428511e-06   2.5116844e-06   2.0300567e-06   1.2584284e-06   8.9664911e-07   1.1687442e-06   4.7650749e-07   4.9800400e-07   3.7319330e-07   4.2574459e-07   2.1448066e-07
   0.0000000e+00   0.0000000e+00   2.1916390e-05   2.6716272e-05   2.4414463e-05   1.9525032e-05   1.9326259e-05   1.5859992e-05   1.0826120e-05   6.9155726e-06   5.3433128e-06   3.8223252e-06   3.1899374e-06   2.4194162e-06   1.8253420e-06   1.6429261e-06   8.6771087e-07   8.0659521e-07   6.8635239e-07   6.3324160e-07   4.6545472e-07   4.4905040e-08   1.1891802e-07
   0.0000000e+00   0.0000000e+00   2.1699616e-05   2.6902620e-05   2.4250594e-05   1.9639541e-05   1.9077719e-05   1.5985612e-05   1.0905866e-05   7.1048348e-06   5.2748601e-06   3.8393628e-06   3.1841219e-06   2.5610193e-06   1.8623429e-06   1.3945742e-06   1.1518505e-06   7.6398186e-07   6.7238511e-07   5.3527708e-07   3.4384121e-07   1.4307379e-07   1.8683690e-07
   0.0000000e+00   0.0000000e+00   2.1857328e-05   2.6999413e-05   2.4274106e-05   1.9546122e-05   1.9034644e-05   1.5936212e-05   1.0755160e-05   7.3582778e-06   5.1869101e-06   3.9587444e-06   2.9942464e-06   2.6064249e-06   2.0695293e-06   1.4215923e-06   1.0175410e-06   8.4854958e-07   7.0486993e-07   4.6446675e-07   2.5248295e-07   3.1607891e-07  -6.3951163e-08
   0.0000000e+00   0.0000000e+00   2.1906792e-05   2.6615127e-05   2.4403647e-05   1.9795903e-05   1.8983425e-05   1.5969881e-05   1.0790527e-05   7.1217146e-06   5.1831771e-06   4.1998592e-06   3.0242356e-06   2.5594352e-06   2.1235699e-06   1.3178930e-06   1.3116587e-06   8.5291407e-07   5.8499324e-07   3.6372279e-07   4.4331395e-07   6.2389375e-08  -6.1800669e-08
   0.0000000e+00   0.0000000e+00   2.1956725e-05   2.6714930e-05   2.4351410e-05   1.9420473e-05   1.9383509e-05   1.5929803e-05   1.0658669e-05   7.4001368e-06   5.1016614e-06   3.8721364e-06   3.1268999e-06   2.5240818e-06   2.1199617e-06   1.4886822e-06   1.1784067e-06   7.5357542e-07   9.0892564e-07   3.7574421e-07   2.2972969e-07   2.8269588e-07  -1.5436578e-08
   0.0000000e+00   0.0000000e+00   2.1667733e-05   2.7047397e-05   2.4239494e-05   1.9592191e-05   1.8999555e-05   1.5890984e-05   1.0943637e-05   6.9412449e-06   5.4472207e-06   3.7182442e-06   3.0921919e-06   2.6374082e-06   1.8446774e-06   1.5523963e-06   1.1245095e-06   8.3899027e-07   7.4435064e-07   5.8424718e-07   2.4833057e-07   1.9714183e-07   2.6706545e-07
   0.0000000e+00   0.0000000e+00   2.1773065e-05   2.6993352e-05   2.4356093e-05   1.9521134e-05   1.9170577e-05   1.5918971e-05   1.0827561e-05   7.1563222e-06   5.2107694e-06   3.6930792e-06   3.2503026e-06   2.3590692e-06   2.0200039e-06   1.5561687e-06   1.0998990e-06   7.2229824e-07   6.7170441e-07   4.9301025e-07   5.4470667e-07   2.0695026e-07   7.1840837e-08
